 &plot nbnd=  30, nks=   301 /
   -7.856   -6.518   -5.583   -4.576   -4.467    4.378    5.189    6.904    7.455    8.638
    8.983   11.477   12.433   13.017   13.351   13.411   13.640   13.745   14.268   14.420
            0.430000  0.430000  0.000000
  -26.137  -26.129  -16.649  -15.069  -13.662  -13.030  -10.065   -9.397   -9.228   -8.190
   -7.856   -6.512   -5.587   -4.577   -4.481    4.384    5.228    6.932    7.446    8.656
    8.998   11.454   12.427   12.994   13.223   13.343   13.756   13.832   14.190   14.556
            0.435000  0.435000  0.000000
  -26.138  -26.130  -16.673  -15.030  -13.696  -12.979  -10.082   -9.415   -9.224   -8.206
   -7.854   -6.504   -5.591   -4.579   -4.494    4.390    5.269    6.959    7.438    8.672
    9.020   11.429   12.413   12.954   13.083   13.228   13.804   13.954   14.204   14.678
            0.440000  0.440000  0.000000
  -26.139  -26.131  -16.710  -14.979  -13.741  -12.913  -10.097   -9.436   -9.217   -8.222
   -7.849   -6.495   -5.592   -4.581   -4.504    4.396    5.310    6.983    7.431    8.687
    9.047   11.403   12.390   12.888   12.946   13.109   13.722   14.115   14.316   14.728
            0.445000  0.445000  0.000000
  -26.140  -26.132  -16.759  -14.918  -13.790  -12.837  -10.111   -9.459   -9.210   -8.237
   -7.841   -6.485   -5.592   -4.585   -4.512    4.402    5.351    7.006    7.424    8.701
    9.078   11.376   12.357   12.778   12.832   12.999   13.602   14.263   14.458   14.707
            0.450000  0.450000  0.000000
  -26.143  -26.135  -16.817  -14.853  -13.839  -12.756  -10.122   -9.483   -9.204   -8.251
